"uid","domainID","siteID","namedLocation","sampleID","collectDate","laboratoryName","pH","externalConductance","waterCarbonate","waterBicarbonate","externalANC","waterCalcium","waterMagnesium","waterSodium","waterPotassium","waterSulfate","waterChlorine","waterManganese","waterIron","waterBromine","waterFluorine","waterSilica","totalSuspendedSolids","totalSuspendedSolidsDryMass","totalDissolvedSolids","waterNitrateAndNitriteN","waterNitriteN","waterAmmoniumN","waterOrthophosphateP","waterTotalNitrogen","totalDissolvedNitrogen","dissolvedInorganicCarbon","dissolvedOrganicCarbon","waterTotalOrganicCarbon","waterTotalPhosphorus","totalDissolvedPhosphorus","totalParticulateCarbonMass","totalParticulateNitrogenMass","uvAbsorbance250","uvAbsorbance284","coolerTemp","sampleCondition","remarks","shipmentWarmQF","externalLabDataQF","receivedBy","shipmentCondition","shipmentLateQF"
"6572b242-dca0-4a5c-ad7f-eaaf499a70bb","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20161206","2016-12-06T16:39Z","EcoCore_CSU",7.94,523.6,0,289.44,5,54.43,15.67,22.89,7.96,6.43,7.68,0.04,0.39,0,1.88,21.97,0,0,365.47,0.032,0.007,0.04,0.254,0.2905,0.3025,72.65,4.811,4.48,0.002,0.001,0.3033,0.0115,0.1299,0.0859,2.8,NA,NA,0,NA,NA,NA,NA
"2225fa67-46d4-42ca-a491-dab563c0fda2","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170104","2017-01-04T16:00Z","EcoCore_CSU",7.86,753.9,0.01,447.62,NA,79.7,22.88,31.28,11.48,6.82,1.57,0.06,0.03,0,1.41,29.57,NA,NA,524.96,0.075,0.011,0.01,0.031,NA,0.3667,74.92,3.76,NA,NA,0.001,0.3135,0.0919,0.0969,0.0643,1.5,NA,NA,0,NA,NA,NA,NA
"de58d8dc-0d22-41ba-b80f-a1cd456019b5","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170118","2017-01-18T16:42Z","EcoCore_CSU",8,623.1,0.01,354.67,6,65.4,18.99,25.64,11.25,7.39,6.59,0.05,0.05,0,1.08,24.35,0,0,432.15,0.072,0.012,0.01,0.032,0.292,0.3161,64.84,4.281,4.11,0.002,0,0.2812,0.0889,0.1545,0.1107,3.8,NA,NA,0,NA,NA,NA,NA
"b643d424-dc02-4069-849c-84f5bee13e01","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170207","2017-02-07T18:25Z","EcoCore_CSU",8.08,520.5,0.01,291.59,5,55.39,15.42,19.79,7.82,5.86,4.89,0.04,0.02,0,1.09,19.5,0,0,363.21,0.023,0.015,-0.12,0.031,0.2331,0.2259,60.95,3.675,3.42,0.009,0.004,0.3643,0.0922,0.1107,0.0767,1.9,NA,NA,0,NA,NA,NA,NA
"176d2801-b5d0-44f9-8a6a-f4ad544e1de9","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170214","2017-02-14T18:10Z","EcoCore_CSU",8.01,553.7,0.01,302.59,5,57.12,15.92,20.83,8.196,5.39,5.4,0.05,0.02,0,1.18,19.73,0,0,388.47,0.015,0.016,0.19,0.035,0.2707,0.2432,63.46,4.313,4.85,0.008,0.002,0.3181,0.116,0.1278,0.0884,1.2,NA,NA,0,NA,NA,NA,NA
"232b2ab5-5310-44cf-a97c-5a23e9346007","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170301","2017-03-01T19:10Z","EcoCore_CSU",8.08,575.26,0.01,332.14,6,62.86,17.4,23.76,9.114,5.42,5.21,0.05,0.04,0.01,1.17,22.22,4,4000,403.58,0.012,0.017,0.12,0.031,0.3322,0.0276,65.83,4.126,4.83,0.018,0.013,0.3476,0.0681,0.1197,0.0806,2.6,NA,NA,0,NA,NA,NA,NA
"151bad72-022f-4d3d-9881-5cc6d022cc5b","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170309","2017-03-09T18:22Z","EcoCore_CSU",8.06,586.2,0.01,331.28,6,64.5,17.18,22.55,6.526,4.74,5.94,0.06,0.42,0.01,1.16,21.91,0,0,408.6,0.006,0.009,0.03,0.023,0.2955,0.3452,66.04,4.669,4.07,0.008,0.006,0.3084,0.1444,0.1338,0.0916,7.1,NA,NA,1,NA,NA,NA,NA
"35d85e6a-63b5-489f-8dd9-829491838b57","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170314","2017-03-14T16:02Z","EcoCore_CSU",7.98,545.69,0.01,315.69,5,59.75,16.27,21.67,6.266,4.75,6.22,0.06,0.32,0.01,1.33,21.83,4,100,382.61,0.005,0.008,-0.01,0.022,0.2577,0.2705,66.93,3.96,3.65,0.004,0.003,0.312,0.1032,0.1355,0.095,3,NA,NA,0,NA,NA,NA,NA
"c83836f0-cd2d-46c2-a064-06ca033177ff","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170406","2017-04-06T15:40Z","EcoCore_CSU",8.09,670.3,0,389.64,6,71.12,19.58,29.84,10.614,4.03,6.22,0.06,0.03,0.01,1.25,3.15,8,200,463.7,-0.005,0.03,0.01,0.024,0.3593,0.3231,66.57,5.166,4.65,0.011,0.008,0.3743,0.0835,0.1692,0.1127,2.1,NA,NA,0,NA,NA,NA,NA
"b24c1c8a-993b-4c27-83f0-1abb185eef01","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170412","2017-04-12T14:50Z","EcoCore_CSU",7.97,652.5,0,131.56,2,68.87,18.92,28.29,9.79,95.84,75.9,0.04,0.04,0.01,1.21,2.74,0,0,454.9,0.006,0.015,0,0.02,0.389,0.3332,68.46,5.228,5.14,0.012,0.008,0.3302,0.1001,0.1501,0.0988,5.3,NA,NA,0,NA,NA,NA,NA
"add1a271-a7a4-4b47-b4cf-6393f9240b9f","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170418","2017-04-18T15:20Z","EcoCore_CSU",8.02,672.4,0,358.47,6,70.76,19.57,28.87,10.146,13.56,12.58,0.04,0.03,0.01,1.28,7.22,0,0,469.3,-0.028,0.005,-0.01,0.02,0.4375,0.4067,70.25,4.971,4.82,0.032,0.027,0.3428,0.103,0.1839,0.1253,3.7,NA,NA,0,NA,NA,NA,NA
"f6a3045f-9598-4b17-918f-2b0c17f3e60e","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170426","2017-04-26T17:37Z","EcoCore_CSU",8,609.84,0,367.5,6,65.12,18.08,24.85,10.178,3.02,0.27,0,0.02,0.9,0.01,22.5,0,0,438.12,0.004,0.006,0.05,0.021,0.3843,0.3459,68.06,5.399,5.58,0.023,0.0195,0.7734,0.1543,0.1851,0.1261,3,NA,NA,0,NA,NA,NA,NA
"ce480000-06ce-4f85-bb9b-8010a686606f","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170502","2017-05-02T17:36Z","EcoCore_CSU",8.12,576.31,0,346.11,6,63.73,17.45,24.3,10.291,3.82,4.16,0,0.03,0.01,1.12,21.92,0,0,405.28,0.001,0.006,0.04,0.019,0.3137,0.3731,66.1,5.033,5.22,0.018,0.0155,0.2858,0.1054,0.178,0.1202,3.4,NA,NA,0,NA,NA,NA,NA
"ed81a8c4-fc5a-4a9d-a99d-6e74c3deb4de","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170516","2017-05-16T15:40Z","EcoCore_CSU",8.02,610.47,0,363.21,6,66.81,18.34,24.2,9.858,2.36,4.19,0,0.03,0.01,1.22,21.24,12,300,431.63,-0.011,0.008,0.03,0.012,0.3237,0.3549,71.65,5.944,5.62,0.017,0.0155,0.3343,0.0374,0.2127,0.1443,5.7,NA,NA,0,NA,NA,NA,NA
"d201cf2b-d839-4fb1-814d-5eec4241b055","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170531","2017-05-31T17:19Z","EcoCore_CSU",8.04,613.8,0,361.58,6,64.96,18.35,25.32,9.805,2.44,3.63,0,0,0.01,1.2,21.3,0,0,431.1,0.016,0.006,0.08,0.001,0.3524,0.3579,67.61,5.915,5.66,0.005,0.003,0.3282,0.0467,NA,NA,18.2,NA,NA,1,NA,NA,NA,NA
"5b3d982c-3344-4619-bc61-bcf9a1f408fc","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170606","2017-06-06T16:20Z","EcoCore_CSU",8.02,620.6,0,369.57,6,67.08,18.33,25.59,9.99,2.11,3.59,0,0,0.01,1.27,21.43,4,100,430.8,0.018,0.01,0.04,0.002,0.3737,0.3732,69.03,6.635,6.1,0.024,0.022,0.3397,0.1264,0.2193,0.1506,5.8,NA,NA,0,NA,NA,NA,NA
"83b792c6-b0f4-4593-af0f-f595c5369f34","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170705","2017-07-05T17:49Z","EcoCore_CSU",7.99,621.6,0,363.58,6,63.48,18.36,28.94,10.872,4.02,4.82,0,0,0.01,1.44,25.22,4,400,438.4,0.022,0.013,0.06,0.028,0.3463,0.3226,71.16,4.715,4.62,0.009,0.0053,0.36,0.072,0.1583,0.1114,9.9,NA,NA,1,NA,NA,NA,NA
"e90d8ff9-da97-4c82-b2aa-20f511bd7175","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170719","2017-07-19T14:40Z","EcoCore_CSU",8.19,638.6,0,373.38,7,66.28,18.75,30.24,10.727,5.46,5.51,0.37,0.01,0.01,1.4,27.36,12,1200,451.19,0.012,-0.001,0.08,0.029,0.358,0.3377,72.33,4.606,5.34,0.091,0.002,0.4113,0.1078,0.1615,0.1129,11.3,NA,NA,1,NA,NA,NA,NA
"97411b54-9557-4dfc-b6ad-1965cc6b036c","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170801","2017-08-01T14:33Z","EcoCore_CSU",8.37,639.1,0,385.79,6,68.02,19.42,31.27,11.056,5.28,5.5,0.21,0,0.01,1.35,28.18,4,200,462.8,0.0461,0.0092,0.03,0.04,0.3237,0.3314,72.42,4.722,4.88,0.036,0.0342,0.8728,0.1763,0.1588,0.1066,9,NA,NA,1,NA,NA,NA,NA
"fca085c3-2706-4073-9dd4-c9a46a5b9602","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170816","2017-08-16T16:30Z","EcoCore_CSU",8.47,585.3,9.7,306.4,6,58.12,16.69,30.82,9.196,4.08,13.35,0.07,0.02,0.01,1.31,24.23,8,400,405.6,0.0455,0.0106,0.04,0.03,0.2062,0.2023,73.56,4.434,4.34,0.1038,0.0043,NA,NA,0.1097,0.0717,5.8,NA,NA,0,NA,NA,NA,NA
"3eb7c12b-f01a-4e95-8aa6-37bc23b9caac","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20170905","2017-09-05T17:45Z","EcoCore_CSU",7.79,584.2,0,327.15,6,44.62,22.39,32.38,12.3,7.82,8,0.01,0.03,0.01,1.46,8.1,18,900,409.21,0.0193,0.0261,0.04,0.028,0.4644,0.3817,77.8,5.144,5.21,0.031,0.0247,0.3033,0.1055,0.1615,0.1066,4.7,NA,NA,0,NA,NA,NA,NA
"481839b4-9085-4f3d-84d2-fce7b549eb92","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20171012","2017-10-12T11:19Z","EcoCore_CSU",7.61,665.4,0.01,375.69,7,73.71,19.27,24.24,11.122,6.89,9.27,0.01,0.03,0.01,1.46,10.17,20,1000,466.1,0.0273,0.0055,0.11,0.013,0.2938,0.3118,77.35,4.617,4.47,0.021,0.008,0.6637,-0.0632,0.1601,0.1046,3.2,NA,NA,0,NA,NA,NA,NA
"01b87aa3-3c0f-4b40-a054-3f1068cfc289","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20171024.2","2017-10-24T17:15Z","EcoCore_CSU",7.63,485.6,0.01,359.48,6,38.73,18,25.14,10.684,9.19,7.82,0,0,0.01,0.01,0.75,10,500,341.4,-0.0134,0.0159,0.11,0.023,0.1673,0.1691,75.96,5.107,4.86,0.032,0.011,0.3918,0.1632,0.1724,0.1209,4,NA,NA,0,NA,NA,NA,NA
"493f7c7f-1d15-4462-835e-b4b34fa84725","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20171024","2017-10-24T17:15Z","EcoCore_CSU",7.64,487.2,0.01,358.41,6,38.95,18.36,25.61,10.755,9.33,7.8,0,0,0.01,0.01,0.72,10,500,342.5,0.0049,0.0156,0.1,0.024,0.1509,0.1968,75.35,5.169,4.71,0.033,0.012,0.3304,0.1211,0.1642,0.1137,2.3,NA,NA,0,NA,NA,NA,NA
"7314c6a0-9e1f-4df6-b3d2-3257b4d6b2f8","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20171107","2017-11-07T16:40Z","EcoCore_CSU",7.96,561.2,0.01,274.56,5,48.02,19.25,22.29,10.817,9.09,13.37,0,0,3.65,2.89,0.69,6,300,393.7,0.0261,0.024,0.12,0.01,0.2476,0.1843,81.4,5.487,5.22,0.014,0.012,0.4127,0.0642,0.1782,0.1192,0.7,NA,NA,0,NA,NA,NA,NA
"f874de92-56bd-43aa-b3cb-575108a96093","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20171130","2017-11-30T16:54Z","EcoCore_CSU",7.85,576.4,0.01,326.94,5,62.47,18.39,19.45,9.135,2.36,7.64,0,0,0.01,2.61,0.65,2,100,405.9,7e-04,0.014,0.12,0.01,-0.029,-0.0299,76.4,4.215,4.24,0.026,0.022,0.4566,0.1248,0.1263,0.0819,0.4,NA,NA,0,NA,NA,NA,NA
"ee61ae8f-9273-405d-8634-a05ea5ea0475","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20171205","2017-12-05T16:20Z","EcoCore_CSU",8.45,616.5,25.21,197.21,4,63.99,4.62,20.31,9.487,7.46,15.59,0,0,0.01,0.01,0.66,16,800,339.6,0.0123,0.0068,0.11,0.013,0.0099,-0.053,76.85,4.014,4.05,0.0035,0.021,0.3667,0.1134,0.1292,0.0889,0.1,NA,NA,0,NA,NA,NA,NA
"d978dcc9-3fef-4c45-a9bc-c65102aad473","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20171220","2017-12-20T18:08Z","EcoCore_CSU",8.02,595,0.01,213.31,4,33.17,17.66,17.45,8.477,6.94,10.66,0,0,0.01,1.29,0.61,0,0,289.4,0.0062,0.0119,0.1,0.011,0.2046,0.1715,71.92,3.202,3.4,0.012,0.009,0.3756,0.1054,0.1047,0.0682,0.8,NA,NA,0,NA,NA,NA,NA
"87cfd1ea-cf2d-4f74-ad5f-0494a0a5469c","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180104","2018-01-04T17:12Z","EcoCore_CSU",7.89,623.17,0.01,355.67,6,69.27,19.63,18.96,9.661,7.42,4.8,0,0,0.01,0.01,0.63,0,0,435.1,0.0955,0.0214,0.11,0.045,0.3561,0.2874,75.05,4.218,3.75,0.028,0.026,0.3469,0.0894,0.1323,0.0887,-0.2,NA,NA,0,NA,NA,NA,NA
"e1f9e5af-82c2-4181-ba82-247c14ee7bdd","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180118","2018-01-18T16:24Z","EcoCore_CSU",7.95,605.22,0.01,361.24,6,68.04,18.9,18.23,9.08,0.39,3.26,0,0,0.01,0.01,0.61,0,0,425.4,0.0457,0.0135,0.09,0.059,0.2424,0.207,75.22,3.313,3.4,0.002,0.001,0.3737,0.1211,0.1059,0.0697,1.6,NA,NA,0,NA,NA,NA,NA
"e1a9e1cb-0f33-4dc4-9930-9d75ca08a883","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180207","2018-02-07T17:30Z","EcoCore_CSU",7.95,569.3,0.01,294.12,5,60.97,16.26,21.79,8.3,6.75,16.98,0,0,0.01,1.87,20.56,0,0,397.4,0.0201,0.0121,0.09,0.071,0.2463,0.2462,67.75,4.151,4.05,0.009,0.007,0.3063,0.1172,0.1141,0.0785,0,NA,NA,0,NA,NA,NA,NA
"dd172726-b18e-495e-a8b5-1728e1826dcd","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180215","2018-02-15T15:51Z","EcoCore_CSU",7.92,544.8,0.01,281.1,5,56.03,14.74,19.94,7.396,5.96,10.09,0,0,0.01,1.3,18.22,10,500,379.3,0.0186,0.0111,0.09,0.05,0.1404,0.1417,63.45,3.607,3.69,0.003,0.002,0.3341,0.0787,0.1236,0.0867,0.2,NA,NA,0,NA,NA,NA,NA
"8f66f482-14b2-40db-9cae-281fbaf8d724","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180228","2018-02-28T15:39Z","EcoCore_CSU",7.77,549,0.01,287.56,5,54.64,14.68,19.77,7.154,5.44,1.74,0,0,0.01,2.73,17.58,0,0,385.7,2.5479,0.019,-0.02,0.004,0.2045,0.2212,66.56,3.569,3.56,0.005,0.004,0.3289,0.022,0.1523,0.1054,1.3,NA,NA,0,NA,NA,NA,NA
"6904d9f4-bf2c-4c79-bd81-b2729306b267","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180306","2018-03-06T16:01Z","EcoCore_CSU",7.73,567.8,0.01,346.12,6,67.89,16.61,22.48,8.938,5.6,7.04,0,0,0.01,0.01,20.55,0,0,398.7,0.0045,0.0163,0,0.007,0.1675,0.1406,67.51,4.109,4.12,0.0304,0.014,0.3574,0.1082,0.1375,0.0995,1.6,NA,NA,0,NA,NA,NA,NA
"afba13e1-b5eb-4a51-b440-94ed952936bb","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180313","2018-03-13T14:20Z","EcoCore_CSU",7.49,580.4,0.01,345.62,6,66.38,17.41,23.31,8.807,7.69,5.81,0,0,0.01,0.01,19.8,0,0,410.8,0.0016,0.0156,-0.01,0.075,0.1723,0.1529,69.05,4.323,4.3,0.008,0.007,0.3266,0.0207,0.1693,0.1139,0.9,NA,NA,0,NA,NA,NA,NA
"17e1cb46-dd19-4588-8c46-88655ab94ab0","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180327","2018-03-27T16:55Z","EcoCore_CSU",8,581.3,0.01,335.69,6,65.72,16.73,19.03,8.246,4.2,3.18,0.02,0,0.01,0.01,19.65,6,300,407.23,0.0027,0.0171,0,0.082,1.425,1.563,69.95,10.31,9.51,0.012,0.011,0.3356,0.1287,0.1399,0.0911,0.3,NA,NA,0,NA,NA,NA,NA
"a5caf356-88cc-4417-b9c0-313a0960ed42","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180403","2018-04-03T17:43Z","EcoCore_CSU",7.98,576.4,0.01,335.62,6,65.8,16.59,18.75,7.759,3.78,3.16,0,0,0.01,0.01,20.14,6,300,404.2,0.0185,0.014,0,0.063,1.082,1.054,71.36,8.74,8.88,0.0216,0.0142,0.3124,0.1306,0.1471,0.0981,-4.3,NA,NA,0,NA,NA,NA,NA
"c6ffdf92-e4bc-48e3-af11-553f75198eaf","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180418","2018-04-18T17:45Z","EcoCore_CSU",8.05,573.2,0.01,345.29,6,65.26,16.53,19.23,9.07,4.69,8.55,0,0.01,0.01,0.01,20.02,0,0,402.9,0.012,0.0131,0.01,0.03,0.4301,0.4411,69.33,3.049,2.97,0.031,0.0276,0.3435,0.1279,0.1879,0.1256,3.2,NA,NA,0,NA,NA,NA,NA
"f4224cd4-121b-40d0-ab36-591c77220817","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180501","2018-05-01T14:20Z","EcoCore_CSU",7.99,516.2,0.01,301.22,5,68.06,17.18,23.12,8.656,3.82,11.96,0.02,0.01,0.01,0.01,20.38,2,100,359.25,-4e-04,0.0154,0.03,0.017,0.522,0.5029,73.01,5.452,5.29,0.0628,0.0018,0.3688,0.0239,-0.0272,-0.0258,6.5,NA,"",1,NA,NA,NA,NA
"71594eba-cc22-43e5-88b5-59ce44ee1e96","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180509","2018-05-09T15:34Z","EcoCore_CSU",8.14,512.9,0.01,295.47,5,57.92,16.78,22.25,8.825,2.95,5.49,0,0,0.01,0.01,20.1,0,0,358.41,-0.0043,0.0153,0.02,0.938,0.5332,0.5146,73.78,6.292,6.32,0.015,0.0076,0.2976,0.1856,0.2315,0.1569,5.8,NA,"",0,NA,NA,NA,NA
"e66cc444-0d99-45ea-95ed-50a7b9556656","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180515","2018-05-15T17:57Z","EcoCore_CSU",8.03,503.9,0.01,315.68,5,65.93,16.76,19.81,8.013,2.86,4.84,0,0,0.01,0.01,19.29,0,0,353.34,0.0099,0.0159,0.02,0.016,0.5539,0.5361,71.92,6.038,6.01,0.0979,0.0024,0.3163,0.1073,0.2142,0.1459,5.9,NA,"",0,NA,NA,NA,NA
"db75bb43-c568-4163-928f-b2d70755f599","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180530","2018-05-30T17:15Z","EcoCore_CSU",7.92,508.84,0.01,29.91,1,9.47,1.11,0,1.065,5,2.53,0,0,0.01,0.38,12.95,2,100,357.81,0.0154,0.0138,0,0.025,0.3825,0.3329,73.13,6.133,6.52,0.0593,5e-04,0.3081,0.0853,0.2545,0.1734,7,NA,"TPC analyzed but not TPN",1,NA,NA,NA,NA
"ade5f92a-9910-45ed-94cb-c3ee7b59f3cc","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180606","2018-06-06T13:29Z","EcoCore_CSU",7.68,420.16,0.01,236.29,4,22.44,22.22,22.15,8.228,2.7,5.58,0,0,0.01,0.74,27.73,16,800,294.11,0.0164,0.0144,0.02,0.038,0.2609,0.2582,75.08,4.793,4.64,0.0678,5e-04,0.2936,0.0872,0.16,0.1071,0.6,NA,NA,0,NA,NA,NA,NA
"41d10761-310e-4523-a231-0e8de2c480c8","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180613","2018-06-13T15:36Z","EcoCore_CSU",7.62,645.64,0.01,375.14,7,66.52,22.46,24.49,8.03,6.47,6.74,0,0,0.01,0.01,29.94,4,200,451.95,0.0187,0.0144,0.02,0.022,0.2867,0.2436,74.44,3.801,3.73,0.026,0.0221,0.3136,0.1505,0.1205,0.083,2,NA,NA,0,NA,NA,NA,NA
"5bdb7498-1263-404f-9c67-e2006bb6b37d","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180702","2018-07-02T18:29Z","EcoCore_CSU",8.1,513.02,0.01,241.17,4,27.28,22.91,24.63,8.196,3.13,17.3,0,0,0.01,1.22,28.5,4,200,358.4,0.0015,0.0134,-0.02,0.014,0.5017,0.4745,69.87,6.292,6.31,0.034,0.016,0.3382,0.0365,0.2219,0.1515,6.4,NA,"",1,NA,NA,NA,NA
"eea8cf72-8103-4aa6-b68f-e1ed49cd60d4","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180712","2018-07-12T15:53Z","EcoCore_CSU",7.57,613.34,0.01,362.15,6,54.26,23.93,27.79,8.182,5.88,1.7,0,0,0.01,0.67,31.66,14,700,430.5,0.0329,0.0132,0.04,0.015,0.3757,0.3217,76.36,4.474,4.46,0.14,0.012,0.832,0.1671,0.1527,0.1044,5.2,NA,"Low NH4 method",0,NA,NA,NA,NA
"75fa4c1b-075b-48cd-b1ea-05f83da56ee6","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180718","2018-07-18T15:18Z","EcoCore_CSU",7.56,486.21,0.01,277.15,5,33.88,21.25,26.65,7.792,5.3,6.26,0,0,0.01,0.01,26.55,14,700,33908,0.028,0.0169,0.03,0.018,0.3987,0.3016,77.1,4.13,4.31,0.076,0.02,0.4704,0.0741,0.1726,0.1216,6.5,NA,"Low NH4 method",1,NA,NA,NA,NA
"400f6264-6926-4e4b-b3c6-da91a55cf46b","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180807","2018-08-07T14:19Z","EcoCore_CSU",7.77,632.3,0.01,455.47,8,71.96,27.99,34.69,7.456,7.83,7.53,0.48,0,0.01,0.57,27.69,150,7500,445.69,0.0305,0.0187,0.02,0.013,0.7597,0.3634,88.98,4.717,6.02,0.2339,0.0037,3.0711,0.319,0.1559,0.1073,1.2,NA,NA,0,NA,NA,NA,NA
"a0d1b56f-ba0f-4b11-ab8e-9ff22829e9c0","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180820","2018-08-20T16:50Z","EcoCore_CSU",7.81,623.9,0.01,295.63,5,42.44,26.48,30.91,10.45,36.21,12.88,0,0,0.01,0.01,28.04,8,400,437.89,0.0034,0.0213,0.01,0.018,0.4361,0.3754,79.67,5.672,5.77,0.1221,0.0154,0.6252,0.1158,0.1924,0.1312,0.3,NA,NA,0,NA,NA,NA,NA
"bac88a6d-afa4-4851-9764-5d749a413727","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20180904","2018-09-04T17:15Z","EcoCore_CSU",8.05,521.41,0.01,271.43,5,28.47,25.39,29.33,11.56,10.97,10.56,0,0,0.01,2.65,26.02,14,700,365.12,0.0182,0.0235,0.01,0.017,0.5408,0.349,80.46,5.291,5.04,0.01,0.0079,0.3968,0.1055,0.1681,0.1163,3.4,NA,NA,0,NA,NA,NA,NA
"82b16730-a8a3-4a65-a505-fa61459d1b2e","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20181002","2018-10-02T15:24Z","EcoCore_CSU",7.52,680.9,0.01,262.51,4,26.48,29.19,41.2,12.61,53.4,12.04,0,0,0.01,2.28,33.23,72,3600,477.63,0.0239,0.0231,0.07,0.046,1.551,0.3246,83.4,3.54,12.52,0.0893,5e-04,1.2917,0.2186,0.1253,0.0845,3.4,NA,NA,0,NA,NA,NA,NA
"7bda3082-827a-48a0-a5da-5fb6d1b75dcd","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20181106","2018-11-06T16:25Z","EcoCore_CSU",8.05,186.45,0.01,71.59,1,15.37,2.12,20.85,0.001,12.82,9.74,0,0.02,0.01,2.26,14.48,0,0,131.27,-0.0756,0.0513,-0.03,-0.004,0.4236,0.4119,80.56,5.656,5.5,0.0307,0.0065,0.2917,0.1599,0.1812,0.1253,0.4,NA,"Low NH4 method and Low NO2+NO3 method",0,NA,NA,NA,NA
"6bd2b125-8399-4769-8187-6e859b2fdab5","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20181219","2018-12-19T16:15Z","EcoCore_CSU",8.07,605.41,0.01,351.53,6,61.47,21.84,21.65,7.046,6.11,5.17,0.01,0.01,0.01,0.42,22.48,0,0,420.18,-0.0376,0.0516,-0.04,-0.019,0.2856,0.1883,70.83,3.749,4.03,0.2226,0.007,0.3027,0.1106,0.1032,0.0678,3.3,NA,NA,0,NA,NA,NA,NA
"4b72da60-dbec-45bb-91ce-8abf7090ed12","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20190103","2019-01-03T16:00Z","EcoCore_CSU",7.83,645.17,0.01,338.18,6,65.73,23.27,23.04,7.571,6.87,5.13,0.05,0.01,0.01,11.37,24.73,2,100,448.37,-0.0494,0.0519,0.13,-0.012,0.3005,0.2532,77.12,3.448,3.46,0.2685,0.004,0.2969,0.1741,0.1052,0.0723,4.2,NA,NA,0,NA,NA,NA,NA
"2fa4a527-d1f6-4113-afa7-2a6d291f087c","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20190121","2019-01-21T18:57Z","EcoCore_CSU",8.06,470.21,0.01,264.23,5,20.88,24.77,30.93,11.3,9.5,4.74,0,0,0.01,1.58,33.52,2,100,330.85,-0.0765,0.0532,0.02,0.236,0.2492,0.2814,65.69,3.379,3.29,0.027,0.006,0.3307,0.079,0.1105,0.0765,-0.5,NA,NA,0,NA,NA,NA,NA
"66b5262a-1de3-4d9d-bd00-ba61ce9279e2","D10","ARIK","ARIK.AOS.S2","ARIK.SS.20190205","2019-02-05T18:04Z","EcoCore_CSU",8.13,485.91,0.01,265.42,5,21.3,25.51,31.76,11.79,10.08,3.99,0,0,0.01,3.25,34.66,4,200,339.47,-0.0547,0.0578,0.05,0.133,0.295,0.2968,67.7,3.422,3.75,0.0249,0.0043,0.3206,0.1073,0.1069,0.0731,0.8,NA,"Low NO2+NO3 method",0,NA,NA,NA,NA
