"uid","recorduid","domainID","siteID","namedLocation","collectedBy","startDate","collectDate","streamStage","streamStageUnits","handheldDeviceID","velocitySensorID","filterParamTime","stationEntryTest","flowCalculation","waterEdge","totalDischarge","totalDischargeUnits","samplingProtocolVersion","averageVelocityUnits","waterDepthUnits","tapeDistanceUnits","flowCalcQF","dischargeUnitsQF","streamStageUnitsQF","averageVelocityUnitsQF","waterDepthUnitsQF","tapeDistanceUnitsQF","lowVelocityFinalQF","dataQF"
"52971b77-6034-4aa4-9306-9b0b037ee7af","19709efc-16ac-4c0f-85b0-6766d423c507","D12","BLDE","BLDE.AOS.discharge","AG","2019-06-20T16:20Z","2019-06-20T16:20Z",0.54,"meter",337063,161300337875,40,"Non-fixed","Mid-section","Right edge water",619.5,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,5,NA
"a88bf2df-a4c9-46f3-a2d6-d9c77944e93f","6bd5a934-9b94-41eb-9d0a-f19ee59a1e9f","D12","BLDE","BLDE.AOS.discharge","AS","2019-06-25T17:24Z","2019-06-25T17:24Z",0.49,"meter",337063,161300337875,40,"Non-fixed","Mid-section","Right edge water",442.5,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,5,NA
"a299f754-c2ff-405a-a4c5-db185c456739","547233e0-35c1-40ce-9b5d-f814de40b76b","D12","BLDE","BLDE.AOS.discharge","AS","2019-07-02T17:19Z","2019-07-02T17:19Z",0.47,"meter",337063,161300337875,40,"Non-fixed","Mid-section","Right edge water",341.3,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"4ffd7476-9418-4ee2-832b-e58ab700dd87","b338f17d-e7bc-4efe-af39-9d9e3963e321","D12","BLDE","BLDE.AOS.discharge","AS","2019-07-09T15:26Z","2019-07-09T15:26Z",0.44,"meter",337063,161300337875,40,"Non-fixed","Mid-section","Right edge water",245.6,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"c2b806ed-d909-409a-90be-f318443dd7b9","385ef686-35fe-48fb-b3aa-2ba5b1ad30a3","D12","BLDE","BLDE.AOS.discharge","AS","2019-07-17T15:58Z","2019-07-17T15:58Z",0.44,"meter",337063,161300337875,40,"Non-fixed","Mid-section","Right edge water",220,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"72490a3f-ae69-45fc-a5c8-f94db5905b42","a64dbb20-1ad3-4732-90a6-b624c5d05815","D12","BLDE","BLDE.AOS.discharge","AS","2019-08-01T15:43Z","2019-08-01T15:43Z",0.39,"meter",337063,161300337875,40,"Non-fixed","Mid-section","Right edge water",116.2,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,5,NA
"4f1eb843-8609-4043-accf-8677f94fa304","a6c2059a-758f-4fe1-a6aa-4f5af25f4ce3","D12","BLDE","BLDE.AOS.discharge","AS","2019-08-12T17:01Z","2019-08-12T17:01Z",0.37,"meter",337063,161300337875,40,"Non-fixed","Mid-section","Right edge water",93.3,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,5,NA
"59d1dc99-f5de-451b-99dc-5edbb75ed01d","72b271b9-7ad3-4cba-887e-bf7216dfd526","D12","BLDE","BLDE.AOS.discharge","AS","2019-08-20T16:10Z","2019-08-20T16:10Z",0.36,"meter",337063,161300337875,40,"Non-fixed","Mid-section","Right edge water",71.6,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,9,NA
"61a3abbe-eb49-44ce-975d-28db493ba839","c2c03094-1013-411c-8403-fd800dababb1","D12","BLDE","BLDE.AOS.discharge","BSMALLEN","2019-09-04T17:04Z","2019-09-04T17:04Z",0.35,"meter",337063,161300337875,40,"Non-fixed","Mid-section","Right edge water",62.3,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,13,NA
"cd322a45-3afe-494f-93ec-504f5340786f","8c462384-90ff-4356-9cd4-a6937248d27b","D12","BLDE","BLDE.AOS.discharge","AS","2019-09-09T17:52Z","2019-09-09T17:52Z",0.37,"meter",337063,161300337875,40,"Non-fixed","Mid-section","Right edge water",76.39,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,5,NA
"168064fe-99a1-4b81-8600-f90cd96b42d5","8dd195c4-28c5-4ef7-9be2-675cc294bfb1","D12","BLDE","BLDE.AOS.discharge","AGILL","2019-09-16T16:15Z","2019-09-16T16:15Z",0.34,"meter",337063,161300337875,40,"Non-fixed","Mid-section","Right edge water",57.43,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,9,NA
"8cb70bb4-6e56-4ac3-b097-5d4dec2d3bf1","3b2d4830-50cd-40c8-a772-790d2386c33d","D13","COMO","COMO.AOS.discharge","LCLARK","2015-08-11T15:30Z","2015-08-11T15:30Z",0.3,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",10.81,"litersPerSecond","NEON.DOC.001085vB","meterPerSecond","meter","meter",0,0,0,0,0,0,5,NA
"9ad40e17-99c7-42e5-8464-891bdf59cc53","5ed72214-0756-4d80-a0ef-80461ed941a5","D13","COMO","COMO.AOS.discharge","HSCHARTEL","2015-08-24T16:16Z","2015-08-24T16:16Z",0.34,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",5.71,"litersPerSecond","NEON.DOC.001085vB","meterPerSecond","meter","meter",0,0,0,0,0,0,20,NA
"b5520ba8-a4ae-44f8-b87d-6162144fed6e","cfae333d-a9e0-4cd5-a98f-c2271cbad3ac","D13","COMO","COMO.AOS.discharge","DMONAHAN","2015-09-08T15:56Z","2015-09-08T15:56Z",0.33,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",6.58,"litersPerSecond","NEON.DOC.001085vB","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"cfdbd7f0-f247-4f0b-bc5c-d5b7e737d7b5","02fc798d-f927-440b-93aa-cf4526f5ad00","D13","COMO","COMO.AOS.discharge","HSCHARTEL","2015-09-22T16:31Z","2015-09-22T16:31Z",0.31,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",3.49,"litersPerSecond","NEON.DOC.001085vB","meterPerSecond","meter","meter",0,0,0,0,0,0,10,NA
"1c212f6d-127e-4000-a80f-1b8e0994e5ec","b23640d9-0230-4ada-9c78-b2a1d66b82ac","D13","COMO","COMO.AOS.discharge","DMONAHAN","2015-10-12T15:12Z","2015-10-12T15:12Z",0.32,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",3.15,"litersPerSecond","NEON.DOC.001085vB","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"81fc02ed-64a8-4b4a-a060-c48c2d35f55e","78767937-a51d-4127-90c8-1ab62de0feee","D13","COMO","COMO.AOS.discharge","DMONAHAN","2016-05-10T15:22Z","2016-05-10T15:22Z",0.35,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",9.39,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,17,NA
"018ed984-07b7-4432-9112-578bccfc5500","0f3d22bb-40ad-4cda-acbf-601d320783f1","D13","COMO","COMO.AOS.discharge","BNANCE","2016-05-18T14:47Z","2016-05-18T14:47Z",0.37,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",12.75,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"25c9e2a9-4da3-4a08-9eab-9a9b1e1b1d78","f9c5babc-a84e-4ee2-a6aa-f05085a127ed","D13","COMO","COMO.AOS.discharge","DMONAHAN","2016-06-06T16:35Z","2016-06-06T16:35Z",0.74,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",77.9,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,45,NA
"1eeaea7e-4a29-4193-8df6-f9329f9f165c","3f44f6a5-4444-496c-9a89-164f31520f15","D13","COMO","COMO.AOS.discharge","BNANCE","2016-06-13T17:23Z","2016-06-13T17:23Z",0.32,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",35.57,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"284a2cfa-3caf-4331-9fe3-8be79014b601","15e28f90-dda5-4399-a289-13b241044a8f","D13","COMO","COMO.AOS.discharge","BNANCE","2016-06-13T17:23Z","2016-06-13T17:23Z",0.32,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",35.57,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"38a93d49-f980-4a93-b321-13db79d73047","f3e0bbd0-5a15-4d6a-b802-2d2ac98ebcee","D13","COMO","COMO.AOS.discharge","BNANCE","2016-06-30T13:43Z","2016-06-30T13:43Z",0.48,"meter",122581001261,132660300436,20,"Non-fixed","Mid-section","Right edge water",105.8,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,11,NA
"5c93d45b-c378-4725-8f3c-56ec1064d70b","b45468e9-64e6-49f1-9d64-c55ba3f2806a","D13","COMO","COMO.AOS.discharge","JJENSEN","2016-07-08T13:52Z","2016-07-08T13:52Z",0.34,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",56.13,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,25,NA
"936dbb05-3eb7-4119-b127-94a41fa8f203","2f9ffcc6-b548-4ce5-af8f-bc9646fbf919","D13","COMO","COMO.AOS.discharge","BNANCE","2016-07-13T15:57Z","2016-07-13T15:57Z",0.26,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",30.18,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,11,NA
"ae1917dd-2119-4035-b933-4cf1965637c9","6e440f92-091a-4920-a448-3dff3da98c6f","D13","COMO","COMO.AOS.discharge","BNANCE","2016-07-21T14:26Z","2016-07-21T14:26Z",0.19,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",18.77,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,6,NA
"bbfba348-65b9-4101-9a3a-71ffbaac79cb","f47b7819-2c2a-4145-987b-e3a78ed9c950","D13","COMO","COMO.AOS.discharge","RSHOWALTER","2016-07-25T14:23Z","2016-07-25T14:23Z",0.17,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",8.72,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,7,NA
"966e1df3-96db-4a65-9125-9b19bfdc3230","e73c41ad-9913-45c7-af5e-6d1791521f9e","D13","COMO","COMO.AOS.discharge","BNANCE","2016-08-05T13:26Z","2016-08-05T13:26Z",0.15,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",7.37,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,19,NA
"ce5c7a51-8c8c-44e5-85e2-c49a8bf6be4b","2e85d8f5-09ca-441d-89c9-a1119633047c","D13","COMO","COMO.AOS.discharge","HSCHARTEL","2016-08-09T14:34Z","2016-08-09T14:34Z",0.12,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",4.27,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,24,NA
"aef07827-0f9a-4e9c-8209-0aaa675e3bc0","ef38af8a-cd07-4567-9625-a3512d0485e3","D13","COMO","COMO.AOS.discharge","LEGLI","2016-08-23T14:44Z","2016-08-23T14:44Z",0.11,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",5.49,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,23,NA
"11140370-fa11-4456-9f27-0363da207274","2d17a6b0-676b-44fd-baff-e86c6ed2322a","D13","COMO","COMO.AOS.discharge","BNANCE","2016-09-12T17:32Z","2016-09-12T17:32Z",0.08,"meter",122581001261,132660300436,20,"Non-fixed","Mid-section","Right edge water",1.81,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,23,NA
"4b47c20f-fba8-41b6-8cfd-3b305b0cb1ff","719ae8ba-7b2d-4a6a-8bb1-2ffcdeec6b9a","D13","COMO","COMO.AOS.discharge","HSCHARTEL","2016-09-23T14:27Z","2016-09-23T14:27Z",0.08,"meter",122581001261,132660300436,20,"Non-fixed","Mid-section","Right edge water",4.06,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,14,NA
"00a75702-fdc5-47c2-b31b-acbcd5bac3d8","581f6655-3950-4fb0-9b3e-7f477659f491","D13","COMO","COMO.AOS.discharge","LEGLI","2016-10-18T13:39Z","2016-10-18T13:39Z",0.08,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",0.68,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,17,NA
"26471a84-e389-45df-8f87-e00a2658f736","b1017c31-e98a-40e5-91b3-2478d3afe8ab","D13","COMO","COMO.AOS.discharge","BNANCE","2016-10-18T13:51Z","2016-10-18T13:51Z",0.08,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",1.04,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,18,NA
"940d0f32-8c53-4c99-812f-4fa41bc97beb","31c29eaa-b891-4fef-874a-d17f2ed5e986","D13","COMO","COMO.AOS.discharge","BHWANG","2016-10-27T15:20Z","2016-10-27T15:20Z",0.08,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",1.95,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,18,NA
"a1510a5b-c44d-417d-93e1-8af5a3a34c39","972a64a7-0a43-4d43-a0d7-20d9373c3c5c","D13","COMO","COMO.AOS.discharge","RSHOW","2017-05-25T15:16Z","2017-05-25T15:16Z",0.62,"meter",122581001261,132660300436,15,"Non-fixed","Mid-section","Right edge water",130.7,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,38,NA
"4f50bfa3-f6fe-46c1-8cf4-148c020f3d62","5fc9e85c-309f-45a5-b2d6-1f3f0fde80cc","D13","COMO","COMO.AOS.discharge","RSHOW","2017-06-05T16:12Z","2017-06-05T16:12Z",0.65,"meter",122581001261,132660300436,15,"Non-fixed","Mid-section","Right edge water",125.7,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,40,NA
"f63e186a-b6dc-4a23-b28d-c6db17287306","8da10421-ffde-46eb-af9d-3fca185d5595","D13","COMO","COMO.AOS.discharge","BNANCE","2017-06-12T14:39Z","2017-06-12T14:39Z",0.78,"meter",122581001261,132660300436,15,"Non-fixed","Mid-section","Right edge water",371.4,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,33,NA
"58bb93c5-0129-44b4-8ad8-64725a74e07a","04b77cd2-af0d-4e6a-826f-b8d6fb5395c2","D13","COMO","COMO.AOS.discharge","RSHOWALTER","2017-06-14T14:30Z","2017-06-14T14:30Z",0.76,"meter",122581001261,132660300436,15,"Non-fixed","Mid-section","Right edge water",264.7,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,39,NA
"c35fffc8-00a0-4c94-9505-814c8123c055","c52ba382-6f92-42f2-9d64-d547fa37b9c4","D13","COMO","COMO.AOS.discharge","NSTURM","2017-06-14T15:26Z","2017-06-14T15:26Z",0.76,"meter",122581001261,132660300436,15,"Non-fixed","Mid-section","Right edge water",335.7,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,39,NA
"bc52f418-be3f-47f3-8540-099812c38859","00607b15-b0a1-4825-ad57-4fc52a8fa2b8","D13","COMO","COMO.AOS.discharge","HSCHARTEL","2017-06-20T14:44Z","2017-06-20T14:44Z",0.72,"meter",122581001261,132660300436,15,"Non-fixed","Mid-section","Right edge water",252.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,32,NA
"1362d1d0-b58d-4169-9db8-880e839952b0","9a00dcd6-21cc-474c-990b-5d4520aa6d43","D13","COMO","COMO.AOS.discharge","NSTURM","2017-06-27T15:22Z","2017-06-27T15:22Z",0.62,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",189.6,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,43,NA
"d86c73cb-c495-464f-aa52-f831bf5c18a3","42f3a3b3-4282-4ded-bdd4-b0b52db07b95","D13","COMO","COMO.AOS.discharge","BN","2017-06-29T15:26Z","2017-06-29T15:26Z",0.59,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",158.1,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,38,NA
"44b2269e-53e7-4e2e-afb4-a81babf26612","c76a581c-c9d6-4899-a5a6-2d077b324c4d","D13","COMO","COMO.AOS.discharge","NSTURM","2017-07-06T16:12Z","2017-07-06T16:12Z",0.53,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",105.1,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,8,NA
"af8a3167-91d7-445c-a370-106a5b61e4ff","5561ff6e-7063-4246-adae-56f2497a9609","D13","COMO","COMO.AOS.discharge","RSHOW","2017-07-06T16:26Z","2017-07-06T16:26Z",0.53,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",105.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,9,NA
"ad9572cd-406d-438e-a776-9c628db34a59","f6eef304-1405-4c79-ab4a-5c56d228ec11","D13","COMO","COMO.AOS.discharge","RSHOW","2017-07-10T16:01Z","2017-07-10T16:01Z",0.5,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",74.86,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"34aea50d-65ca-4d4f-bcaa-eb5085f3b80a","5f694e84-b646-45a6-8a43-11d2b731f515","D13","COMO","COMO.AOS.discharge","NSTURM","2017-07-10T16:41Z","2017-07-10T16:41Z",0.5,"meter",122581001261,132660300436,10,"Non-fixed","Mid-section","Right edge water",85.69,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"a85ca026-8267-47ae-bbbe-1a857d3da6e1","2a9825f5-49e2-4116-8110-4b156a8897d4","D13","COMO","COMO.AOS.discharge","NSTURM","2017-07-17T16:23Z","2017-07-17T16:23Z",0.43,"meter",336859,132660300436,10,"Non-fixed","Mid-section","Right edge water",34.02,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,19,NA
"bbad8bc0-f6bb-4a52-b1d2-7a55a744838d","bdb5f4d3-bb02-4423-9e16-1e4df0c6b6ba","D13","COMO","COMO.AOS.discharge","RSHOW","2017-07-17T16:44Z","2017-07-17T16:44Z",0.43,"meter",336859,132660300436,10,"Non-fixed","Mid-section","Right edge water",36.76,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,5,NA
"18e07276-fe1f-4648-ae5b-11c801fc5afd","e3a44303-2be1-4a83-8b41-e1ed982581c5","D13","COMO","COMO.AOS.discharge","NSTURM","2017-07-25T16:00Z","2017-07-25T16:00Z",0.37,"meter",336859,132660300436,10,"Non-fixed","Mid-section","Right edge water",18.43,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,5,NA
"1702088b-fd7f-4505-a8fd-1c0b45d45f86","8860062e-4fb2-439f-892b-0e616db2ae94","D13","COMO","COMO.AOS.discharge","NSTURM","2017-08-02T15:22Z","2017-08-02T15:22Z",0.34,"meter",122581001261,152430337660,10,"Non-fixed","Mid-section","Right edge water",10.21,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,5,NA
"607395c2-6896-4469-8410-4114c68bf21a","ef16891a-ded4-4135-b223-246d245aca2b","D13","COMO","COMO.AOS.discharge","RSHOW","2017-08-08T15:51Z","2017-08-08T15:51Z",0.42,"meter",336859,132660300436,10,"Non-fixed","Mid-section","Right edge water",35.81,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,10,NA
"84f196d1-7bdb-4d0d-8028-d5de4a6821c3","8ac0a90b-ec96-4c29-a448-fd5dfadbf0a8","D13","COMO","COMO.AOS.discharge","JSWENSON","2017-08-22T15:58Z","2017-08-22T15:58Z",0.31,"meter",336859,132660300436,10,"Non-fixed","Mid-section","Right edge water",5.19,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,31,NA
"eb5c83fa-f6e9-457b-a79c-fafd58e4cbad","4f067f1b-da0f-457c-9872-2c7ee8f70c43","D13","COMO","COMO.AOS.discharge","RSHOW","2017-09-07T17:35Z","2017-09-07T17:35Z",0.27,"meter",336859,132660300436,10,"Non-fixed","Mid-section","Right edge water",2.83,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,29,NA
"47d0e307-b152-4beb-b85f-4716348dc9b0","cff0a501-4728-416d-83e0-1f594f6876b3","D13","COMO","COMO.AOS.discharge","RICKY_","2017-09-11T16:07Z","2017-09-11T16:07Z",0.27,"meter",336859,132660300436,10,"Non-fixed","Mid-section","Right edge water",4.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,24,NA
"8966b62f-4430-44fc-84ea-9842c77a8020","c557d707-9feb-4e70-9197-b0ab62f14020","D13","COMO","COMO.AOS.discharge","JSWENSON","2017-09-25T16:42Z","2017-09-25T16:42Z",0.29,"meter",336859,132660300436,10,"Non-fixed","Mid-section","Right edge water",3.14,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,30,NA
"1b9853cb-183f-466e-8338-cbc22ffc8312","a6134d61-1f7c-448b-bf84-86bbb81e80a9","D13","COMO","COMO.AOS.discharge","RSHOW","2017-10-19T15:59Z","2017-10-19T15:59Z",0.27,"meter",336859,152430337660,10,"Non-fixed","Mid-section","Right edge water",2.73,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,38,NA
"59154350-0a34-4f25-9c20-7b8caf7f24d8","0ebe3c23-505c-453b-8c7f-6741185b6d23","D13","COMO","COMO.AOS.discharge","RSHOW","2017-10-25T06:29Z","2017-10-25T06:29Z",0.27,"meter",122581001261,132660300436,15,"Non-fixed","Mid-section","Right edge water",3.14,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,5,NA
"7ea86088-6a2d-4c47-a711-a6ba716e8c77","cc8e3e08-8f26-43de-9873-68fdcb6c8426","D13","COMO","COMO.AOS.discharge","HSCHARTEL","2018-06-04T17:05Z","2018-06-04T17:05Z",0.65,"meter",336859,132660300436,40,"Non-fixed","Mid-section","Right edge water",234.3,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,14,NA
"6da52e93-4914-4ad3-a969-a8cb87eba05c","760b4042-79b1-45d7-ab96-cab314761c41","D13","COMO","COMO.AOS.discharge","JSWENSON","2018-06-11T15:35Z","2018-06-11T15:35Z",0.55,"meter",336859,132660300436,40,"Non-fixed","Mid-section","Right edge water",130.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,3,NA
"adf9f204-3884-48cb-8e53-ad45d130ff58","93f37beb-39a2-4a02-a8ff-9c4995dcc01c","D13","COMO","COMO.AOS.discharge","RLEHRTER","2018-06-13T15:17Z","2018-06-13T15:17Z",0.51,"meter",336859,152430337660,40,"Non-fixed","Mid-section","Right edge water",125.1,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"a742c562-ed84-4f6c-838a-325d68325e06","419f8583-9465-4909-a690-983f7a480ed4","D13","COMO","COMO.AOS.discharge","JNESS","2018-06-19T16:06Z","2018-06-19T16:06Z",0.54,"meter",336859,152430337660,40,"Non-fixed","Mid-section","Right edge water",132.2,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"7c9da113-c999-4300-aa78-669799def3e0","0925c8ea-ec78-4cd0-9388-0f5a7d9186a6","D13","COMO","COMO.AOS.discharge","JSWENSON","2018-06-21T15:11Z","2018-06-21T15:11Z",0.51,"meter",336859,152430337660,40,"Non-fixed","Mid-section","Right edge water",90.56,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"6b70f5c6-81b5-4654-85aa-041f45d20514","eb450200-8f6a-4b3c-af10-541cc86c7531","D13","COMO","COMO.AOS.discharge","JSWENSON","2018-06-26T15:21Z","2018-06-26T15:21Z",0.45,"meter",336859,152430337660,40,"Non-fixed","Mid-section","Right edge water",46.2,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"1cecd1c3-3c28-4381-b4af-acb1c3bc7858","2f52d9db-e997-4b19-8fac-da150e0934d2","D13","COMO","COMO.AOS.discharge","JSWENSON","2018-06-28T21:19Z","2018-06-28T21:19Z",0.42,"meter",336859,152430337660,40,"Non-fixed","Mid-section","Right edge water",28.66,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,5,NA
"7c382724-bae1-4ccb-8b0e-4ac592aa7ed2","410483ba-f3c3-47ec-9798-f10e6e3a1d85","D13","COMO","COMO.AOS.discharge","JNESSLER","2018-07-05T15:42Z","2018-07-05T15:42Z",0.36,"meter",336859,152430337660,40,"Non-fixed","Mid-section","Right edge water",27.54,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,15,NA
"44144032-41e9-48e7-9207-1c0442a4f110","42403ba4-a70b-4de8-ab29-4deab00fd147","D13","COMO","COMO.AOS.discharge","JSWENSON","2018-07-12T15:13Z","2018-07-12T15:13Z",0.32,"meter",336859,152430337660,40,"Non-fixed","Mid-section","Right edge water",7.79,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,21,NA
